sentence,position,eps,timing
0,1,0.22078125178813934,61.778586
0,2,0.22593750059604645,61.108275
0,3,0.2434374988079071,61.839112
0,4,0.2264062464237213,61.126105
0,5,0.22546875476837158,61.105463
0,6,0.22578124701976776,60.982917
0,7,0.23093749582767487,60.855114
0,8,0.2264062464237213,61.474931
0,9,0.23468750715255737,60.917907
0,10,0.22484375536441803,61.210223
0,11,0.2264062464237213,61.486547
0,12,0.22484375536441803,61.303445
0,13,0.22765624523162842,61.307090
0,14,0.2267187535762787,61.695716
0,15,0.2240625023841858,61.668911
0,16,0.23203125596046448,63.111903
0,17,0.23109374940395355,63.597326
0,18,0.22624999284744263,64.068161
1,1,0.2475000023841858,77.286842
1,2,0.24656249582767487,76.424385
1,3,0.24765625596046448,74.067176
1,4,0.24609375,75.590505
1,5,0.24562500417232513,74.988719
1,6,0.24609375,74.736158
1,7,0.24609375,74.263844
1,8,0.24687500298023224,76.118518
1,9,0.24796874821186066,75.290995
1,10,0.2473437488079071,76.071183
1,11,0.2462500035762787,76.224901
1,12,0.24562500417232513,76.972977
1,13,0.24609375,76.975319
1,14,0.24609375,77.144843
1,15,0.24546875059604645,76.794067
1,16,0.24531249701976776,75.589700
1,17,0.24609375,76.503363
1,18,0.24531249701976776,77.138238
1,19,0.24578124284744263,76.410105
1,20,0.24500000476837158,76.146384
1,21,0.24578124284744263,76.013674
1,22,0.24578124284744263,75.755921
1,23,0.2487500011920929,75.256932
1,24,0.24515624344348907,75.074389
1,25,0.2459374964237213,76.087437
2,1,0.17421874403953552,44.166827
2,2,0.1745312511920929,42.653938
2,3,0.1731249988079071,42.840781
2,4,0.17531250417232513,43.055200
2,5,0.17156249284744263,42.476183
2,6,0.17578125,42.672244
3,1,0.2698437571525574,54.777206
3,2,0.27296873927116394,54.231945
3,3,0.27125000953674316,54.736298
3,4,0.27140626311302185,54.695114
3,5,0.2710937559604645,53.554020
3,6,0.2709375023841858,54.149524
3,7,0.2706249952316284,54.852004
3,8,0.2710937559604645,53.979984
3,9,0.27531251311302185,53.229702
3,10,0.27140626311302185,55.076524
3,11,0.27171874046325684,54.214880
3,12,0.27046874165534973,54.261161
3,13,0.2710937559604645,55.085167
3,14,0.2723437547683716,53.569580
3,15,0.27031248807907104,54.883295
4,1,0.1599999964237213,48.840582
4,2,0.15257813036441803,51.894409
4,3,0.1743749976158142,47.886515
4,4,0.15437500178813934,51.146838
4,7,0.14867188036441803,51.555138
4,8,0.1502343714237213,51.791333
4,9,0.1484375,52.339558
4,10,0.14960937201976776,51.388976
5,1,0.30125001072883606,52.692863
5,2,0.3057812452316284,53.008913
5,3,0.3071874976158142,51.832225
5,6,0.30406248569488525,50.888584
5,7,0.3045312464237213,53.298031
5,8,0.3010937571525574,53.016242
5,9,0.3043749928474426,53.513043
5,10,0.3031249940395355,54.403015
5,11,0.30562499165534973,54.115732
5,12,0.3018749952316284,54.463509
5,13,0.30171874165534973,53.649371
5,14,0.30390626192092896,53.702119
6,3,0.24406249821186066,54.127857
6,11,0.2459374964237213,54.350433
6,12,0.25453126430511475,54.028175
6,13,0.2553125023841858,53.633401
6,14,0.24406249821186066,52.929606
7,3,0.016035156324505806,77.481927
7,6,0.015859374776482582,77.670912
7,7,0.015048827975988388,77.357672
7,8,0.015068359673023224,77.785439
7,9,0.015419921837747097,78.167949
7,10,0.015927733853459358,75.143198
7,11,0.014921874739229679,73.232006
7,14,0.015185547061264515,74.062326
7,15,0.014833983965218067,75.570074
7,16,0.014833983965218067,75.315025
8,3,0.016035156324505806,75.451595
8,6,0.015859374776482582,75.341861
8,7,0.015048827975988388,74.695950
8,8,0.015068359673023224,73.560813
8,9,0.015419921837747097,73.731819
8,10,0.015927733853459358,74.945456
8,11,0.014921874739229679,75.249156
8,14,0.015185547061264515,75.014980
8,15,0.014833983965218067,77.713822
8,16,0.014833983965218067,77.847059
9,1,0.2824999988079071,71.371513
9,2,0.28468748927116394,71.124234
9,3,0.2892187535762787,70.235605
9,4,0.2928124964237213,70.240256
9,5,0.28718748688697815,70.719404
9,6,0.2826562523841858,71.377853
9,7,0.28859373927116394,70.520375
9,8,0.2932812571525574,71.154361
9,9,0.28734374046325684,69.684945
9,10,0.2840625047683716,70.744141
9,11,0.28515625,70.610390
9,12,0.2826562523841858,70.708367
9,13,0.28328123688697815,71.947501
9,14,0.28218749165534973,71.651218
9,15,0.28187501430511475,73.493956
9,16,0.28187501430511475,72.740120
9,17,0.2796874940395355,70.984730
9,20,0.28296875953674316,71.463260
